# Date Time  Temperature
04-07-2023 21:15  3.6
04-07-2023 21:30  4.2
04-07-2023 21:45  4.9
04-07-2023 22:00  10.3
04-07-2023 22:15  6.2
04-07-2023 22:30  3.3
04-07-2023 22:45  3.5
04-07-2023 23:00  10.8
04-07-2023 23:15  11.5
04-07-2023 23:30  12.2
04-07-2023 23:45  12.7
05-07-2023 00:00  13.2
05-07-2023 00:15  13.4
05-07-2023 00:30  13.8
05-07-2023 00:45  14.2
05-07-2023 01:00  14.5
05-07-2023 01:15  15.0
05-07-2023 01:30  15.3
05-07-2023 01:45  15.6
05-07-2023 02:00  16.0
05-07-2023 02:15  16.3
05-07-2023 02:30  16.6
05-07-2023 02:45  16.9
05-07-2023 03:00  17.1
05-07-2023 03:15  17.3
05-07-2023 03:30  17.6
05-07-2023 03:45  17.9
05-07-2023 04:00  18.2
05-07-2023 04:15  18.3
05-07-2023 04:30  18.6
05-07-2023 04:45  18.8
05-07-2023 05:00  19.0
05-07-2023 05:15  19.2
05-07-2023 05:30  19.4
05-07-2023 05:45  19.7
05-07-2023 06:00  19.8
05-07-2023 06:15  20.0
05-07-2023 06:30  20.0
05-07-2023 06:45  20.2
05-07-2023 07:00  20.4
05-07-2023 07:15  20.5
05-07-2023 07:30  20.6
05-07-2023 07:45  21.0
05-07-2023 08:00  21.1
05-07-2023 08:15  21.2
05-07-2023 08:30  21.4
05-07-2023 08:45  21.6
05-07-2023 09:00  21.7
05-07-2023 09:15  21.8
05-07-2023 09:30  21.9
05-07-2023 09:45  22.1
05-07-2023 10:00  22.3
05-07-2023 10:15  22.4
05-07-2023 10:30  22.6
05-07-2023 10:45  22.7
05-07-2023 11:00  22.8
05-07-2023 11:15  23.0
05-07-2023 11:30  23.1
05-07-2023 11:45  23.2
05-07-2023 12:00  23.3
05-07-2023 12:15  23.6
05-07-2023 12:30  23.6
05-07-2023 12:45  23.6
05-07-2023 13:00  23.8
05-07-2023 13:15  23.9
05-07-2023 13:30  23.9
05-07-2023 13:45  24.1
05-07-2023 14:00  24.2
05-07-2023 14:15  24.4
05-07-2023 14:30  24.4
05-07-2023 14:45  24.6
05-07-2023 15:00  24.6
05-07-2023 15:15  24.7
05-07-2023 15:30  24.8
05-07-2023 15:45  25.0
05-07-2023 16:00  25.0
05-07-2023 16:15  25.1
05-07-2023 16:30  25.2
05-07-2023 16:45  25.3
05-07-2023 17:00  25.5
05-07-2023 17:15  25.5
05-07-2023 17:30  25.7
05-07-2023 17:45  25.7
05-07-2023 18:00  25.7
05-07-2023 18:15  25.9
05-07-2023 18:30  25.9
05-07-2023 18:45  26.0
05-07-2023 19:00  26.2
05-07-2023 19:15  26.2
05-07-2023 19:30  26.3
05-07-2023 19:45  26.3
05-07-2023 20:00  26.4
05-07-2023 20:15  26.5
05-07-2023 20:30  26.6
05-07-2023 20:45  26.6
05-07-2023 21:00  26.8
05-07-2023 21:15  26.9
05-07-2023 21:30  27.0
05-07-2023 21:45  27.0
05-07-2023 22:00  27.0
05-07-2023 22:15  27.1
05-07-2023 22:30  27.1
05-07-2023 22:45  27.3
05-07-2023 23:00  27.4
05-07-2023 23:15  27.4
05-07-2023 23:30  27.5
05-07-2023 23:45  27.5
06-07-2023 00:00  27.7
06-07-2023 00:15  27.7
06-07-2023 00:30  27.7
06-07-2023 00:45  27.8
06-07-2023 01:00  27.8
06-07-2023 01:15  27.9
06-07-2023 01:30  27.9
06-07-2023 01:45  28.0
06-07-2023 02:00  28.1
06-07-2023 02:15  28.1
06-07-2023 02:30  28.2
06-07-2023 02:45  28.2
06-07-2023 03:00  28.3
06-07-2023 03:15  28.3
06-07-2023 03:30  28.3
06-07-2023 03:45  28.4
06-07-2023 04:00  28.4
06-07-2023 04:15  28.4
06-07-2023 04:30  28.5
06-07-2023 04:45  28.5
06-07-2023 05:00  28.5
06-07-2023 05:15  28.5
06-07-2023 05:30  28.6
06-07-2023 05:45  28.6
06-07-2023 06:00  28.7
06-07-2023 06:15  28.8
06-07-2023 06:30  28.8
06-07-2023 06:45  28.8
06-07-2023 07:00  28.8
06-07-2023 07:15  28.8
06-07-2023 07:30  28.9
06-07-2023 07:45  28.9
06-07-2023 08:00  29.0
06-07-2023 08:15  29.0
06-07-2023 08:30  29.0
06-07-2023 08:45  29.0
06-07-2023 09:00  29.1
06-07-2023 09:15  29.1
06-07-2023 09:30  29.2
06-07-2023 09:45  29.2
06-07-2023 10:00  29.2
06-07-2023 10:15  29.3
06-07-2023 10:30  29.5
06-07-2023 10:45  29.5
06-07-2023 11:00  29.5
06-07-2023 11:15  29.5
06-07-2023 11:30  29.5
06-07-2023 11:45  29.6
06-07-2023 12:00  29.6
06-07-2023 12:15  29.8
06-07-2023 12:30  29.8
06-07-2023 12:45  29.8
06-07-2023 13:00  30.0
06-07-2023 13:15  30.0
06-07-2023 13:30  30.0
06-07-2023 13:45  29.8
06-07-2023 14:00  29.6
06-07-2023 14:15  29.3
06-07-2023 14:30  29.0
06-07-2023 14:45  29.0
06-07-2023 15:00  29.0
06-07-2023 15:15  29.0
06-07-2023 15:30  29.0
06-07-2023 15:45  29.1
06-07-2023 16:00  29.1
06-07-2023 16:15  29.1
06-07-2023 16:30  29.1
06-07-2023 16:45  29.3
06-07-2023 17:00  29.3
06-07-2023 17:15  29.5
06-07-2023 17:30  29.5
06-07-2023 17:45  29.5
06-07-2023 18:00  29.6
06-07-2023 18:15  29.6
06-07-2023 18:30  29.7
06-07-2023 18:45  29.8
06-07-2023 19:00  29.8
06-07-2023 19:15  30.0
06-07-2023 19:30  30.0
06-07-2023 19:45  30.0
06-07-2023 20:00  29.8
06-07-2023 20:15  29.7
06-07-2023 20:30  29.4
06-07-2023 20:45  29.4
06-07-2023 21:00  29.0
06-07-2023 21:15  29.0
06-07-2023 21:30  29.0
06-07-2023 21:45  29.0
06-07-2023 22:00  29.0
06-07-2023 22:15  29.0
06-07-2023 22:30  29.1
06-07-2023 22:45  29.1
06-07-2023 23:00  29.3
06-07-2023 23:15  29.3
06-07-2023 23:30  29.3
06-07-2023 23:45  29.4
07-07-2023 00:00  29.5
07-07-2023 00:15  29.5
07-07-2023 00:30  29.6
07-07-2023 00:45  29.6
07-07-2023 01:00  29.7
07-07-2023 01:15  29.8
07-07-2023 01:30  29.8
07-07-2023 01:45  29.9
07-07-2023 02:00  29.9
07-07-2023 02:15  30.0
07-07-2023 02:30  30.0
07-07-2023 02:45  30.0
07-07-2023 03:00  29.9
07-07-2023 03:15  29.7
07-07-2023 03:30  29.5
07-07-2023 03:45  29.3
07-07-2023 04:00  29.0
07-07-2023 04:15  29.0
07-07-2023 04:30  29.0
07-07-2023 04:45  29.0
07-07-2023 05:00  29.0
07-07-2023 05:15  29.0
07-07-2023 05:30  29.0
07-07-2023 05:45  29.0
07-07-2023 06:00  29.0
07-07-2023 06:15  29.0
07-07-2023 06:30  29.0
07-07-2023 06:45  29.0
07-07-2023 07:00  29.1
07-07-2023 07:15  29.1
07-07-2023 07:30  29.1
07-07-2023 07:45  29.1
