# Date Time  Temperature
02-10-2023 20:45  19.7
02-10-2023 21:00  19.7
02-10-2023 21:15  19.7
02-10-2023 21:30  19.7
02-10-2023 21:45  19.7
02-10-2023 22:00  19.7
02-10-2023 22:15  19.7
02-10-2023 22:30  19.7
02-10-2023 22:45  19.7
02-10-2023 23:00  19.7
02-10-2023 23:15  19.7
02-10-2023 23:30  19.7
02-10-2023 23:45  19.7
03-10-2023 00:00  19.7
03-10-2023 00:15  19.7
03-10-2023 00:30  19.7
03-10-2023 00:45  19.7
03-10-2023 01:00  19.7
03-10-2023 01:15  19.7
03-10-2023 01:30  19.7
03-10-2023 01:45  19.7
03-10-2023 02:00  19.6
03-10-2023 02:15  19.6
03-10-2023 02:30  19.6
03-10-2023 02:45  19.6
03-10-2023 03:00  19.6
03-10-2023 03:15  19.6
03-10-2023 03:30  19.4
03-10-2023 03:45  19.4
03-10-2023 04:00  19.6
03-10-2023 04:15  19.8
03-10-2023 04:30  20.1
03-10-2023 04:45  20.4
03-10-2023 05:00  20.6
03-10-2023 05:15  20.6
03-10-2023 05:30  20.6
03-10-2023 05:45  20.6
03-10-2023 06:00  20.6
03-10-2023 06:15  20.6
03-10-2023 06:30  20.6
03-10-2023 06:45  20.6
03-10-2023 07:00  20.6
03-10-2023 07:15  20.6
03-10-2023 07:30  20.6
03-10-2023 07:45  20.6
03-10-2023 08:00  20.6
03-10-2023 08:15  20.5
03-10-2023 08:30  20.5
03-10-2023 08:45  20.4
03-10-2023 09:00  20.3
03-10-2023 09:15  20.3
03-10-2023 09:30  20.3
03-10-2023 09:45  20.3
03-10-2023 10:00  20.2
03-10-2023 10:15  20.2
03-10-2023 10:30  20.2
03-10-2023 10:45  20.1
03-10-2023 11:00  20.1
03-10-2023 11:15  20.0
03-10-2023 11:30  20.0
03-10-2023 11:45  19.9
03-10-2023 12:00  19.9
03-10-2023 12:15  19.9
03-10-2023 12:30  19.9
03-10-2023 12:45  19.8
03-10-2023 13:00  19.7
03-10-2023 13:15  19.7
03-10-2023 13:30  19.7
03-10-2023 13:45  19.7
03-10-2023 14:00  19.6
03-10-2023 14:15  19.6
03-10-2023 14:30  19.5
03-10-2023 14:45  19.5
03-10-2023 15:00  19.5
03-10-2023 15:15  19.7
03-10-2023 15:30  19.8
03-10-2023 15:45  20.0
03-10-2023 16:00  20.3
03-10-2023 16:15  20.5
03-10-2023 16:30  20.5
03-10-2023 16:45  20.5
03-10-2023 17:00  20.5
03-10-2023 17:15  20.5
03-10-2023 17:30  20.5
03-10-2023 17:45  20.5
03-10-2023 18:00  20.5
03-10-2023 18:15  20.5
03-10-2023 18:30  20.5
03-10-2023 18:45  20.5
