# Date Time  Temperature
30-01-2023 20:45  17.5
30-01-2023 21:30  18.0
30-01-2023 21:45  18.0
30-01-2023 22:00  17.8
30-01-2023 22:15  17.5
30-01-2023 22:30  17.4
30-01-2023 22:45  17.2
30-01-2023 23:00  16.9
30-01-2023 23:15  16.8
30-01-2023 23:30  16.8
30-01-2023 23:45  16.6
31-01-2023 00:00  16.6
31-01-2023 00:15  16.6
31-01-2023 00:30  16.4
31-01-2023 00:45  16.4
31-01-2023 01:00  16.4
31-01-2023 01:15  16.4
31-01-2023 01:30  16.4
31-01-2023 01:45  16.4
31-01-2023 02:00  16.4
31-01-2023 02:15  16.4
31-01-2023 02:30  16.4
31-01-2023 02:45  16.4
31-01-2023 03:00  16.4
31-01-2023 03:15  16.4
31-01-2023 03:30  16.4
31-01-2023 03:45  16.4
31-01-2023 04:00  16.4
31-01-2023 04:15  16.4
31-01-2023 04:30  16.4
31-01-2023 04:45  16.5
31-01-2023 05:00  16.5
31-01-2023 05:15  16.5
31-01-2023 05:30  16.6
31-01-2023 05:45  16.6
31-01-2023 06:00  16.7
31-01-2023 06:15  16.7
31-01-2023 06:30  16.7
31-01-2023 06:45  16.8
31-01-2023 07:00  16.8
31-01-2023 07:15  16.8
31-01-2023 07:30  16.9
31-01-2023 07:45  17.0
31-01-2023 08:00  17.0
31-01-2023 08:15  17.1
31-01-2023 08:30  17.1
31-01-2023 08:45  17.1
31-01-2023 09:00  17.2
31-01-2023 09:15  17.2
31-01-2023 09:30  17.3
31-01-2023 09:45  17.3
31-01-2023 10:00  17.4
31-01-2023 10:15  17.5
31-01-2023 10:30  17.5
31-01-2023 10:45  17.5
31-01-2023 11:00  17.7
31-01-2023 11:15  17.8
31-01-2023 11:30  17.8
31-01-2023 11:45  17.8
31-01-2023 12:00  17.8
31-01-2023 12:15  17.9
31-01-2023 12:30  18.0
31-01-2023 12:45  18.0
31-01-2023 13:00  18.0
31-01-2023 13:15  18.0
31-01-2023 13:30  18.0
31-01-2023 13:45  18.0
31-01-2023 14:00  18.0
31-01-2023 14:15  18.0
31-01-2023 14:30  18.0
31-01-2023 14:45  17.8
31-01-2023 15:00  17.7
31-01-2023 15:15  17.6
31-01-2023 15:30  17.4
31-01-2023 15:45  17.2
31-01-2023 16:00  17.0
31-01-2023 16:15  17.0
31-01-2023 16:30  16.9
31-01-2023 16:45  16.9
31-01-2023 17:00  16.9
31-01-2023 17:15  16.8
31-01-2023 17:30  16.8
31-01-2023 17:45  16.8
31-01-2023 18:00  16.8
31-01-2023 18:15  16.8
31-01-2023 18:30  16.8
31-01-2023 18:45  16.8
31-01-2023 19:00  16.8
31-01-2023 19:15  16.8
31-01-2023 19:30  16.8
31-01-2023 19:45  16.8
31-01-2023 20:00  16.8
31-01-2023 20:30  17.0
31-01-2023 20:45  17.0
31-01-2023 21:00  17.0
31-01-2023 21:30  17.1
31-01-2023 21:45  17.2
31-01-2023 22:00  17.2
31-01-2023 22:15  17.2
31-01-2023 22:30  17.3
31-01-2023 22:45  17.3
31-01-2023 23:00  17.4
31-01-2023 23:15  17.4
31-01-2023 23:30  17.6
31-01-2023 23:45  17.6
