# Date Time  Temperature
17-07-2021 16:30  21.2
17-07-2021 16:45  20.0
17-07-2021 17:00  19.8
17-07-2021 17:15  20.0
17-07-2021 17:30  20.3
17-07-2021 17:45  20.4
17-07-2021 18:00  20.4
17-07-2021 18:15  20.5
17-07-2021 18:30  20.6
17-07-2021 18:45  20.6
17-07-2021 19:00  20.6
17-07-2021 19:15  20.7
17-07-2021 19:30  20.7
17-07-2021 19:45  20.7
17-07-2021 20:00  20.8
17-07-2021 20:15  20.8
17-07-2021 20:30  20.8
17-07-2021 20:45  20.8
17-07-2021 21:00  20.9
17-07-2021 21:15  20.9
17-07-2021 21:30  20.9
17-07-2021 21:45  20.9
17-07-2021 22:00  20.9
17-07-2021 22:15  20.9
17-07-2021 22:30  20.9
17-07-2021 22:45  20.9
17-07-2021 23:00  20.9
17-07-2021 23:15  20.9
17-07-2021 23:30  20.9
17-07-2021 23:45  20.9
18-07-2021 00:00  20.9
18-07-2021 00:15  20.9
18-07-2021 00:30  20.9
18-07-2021 00:45  20.9
18-07-2021 01:00  20.9
18-07-2021 01:15  20.9
18-07-2021 01:30  20.9
18-07-2021 01:45  20.9
18-07-2021 02:00  20.9
18-07-2021 02:15  20.9
18-07-2021 02:30  20.9
18-07-2021 02:45  20.9
18-07-2021 03:00  20.9
18-07-2021 03:15  20.9
18-07-2021 03:30  20.9
18-07-2021 03:45  20.9
18-07-2021 04:00  20.9
18-07-2021 04:15  20.9
18-07-2021 04:30  20.9
18-07-2021 04:45  20.9
18-07-2021 05:00  20.9
18-07-2021 05:15  20.9
18-07-2021 05:30  20.9
18-07-2021 05:45  20.8
18-07-2021 06:00  20.8
18-07-2021 06:15  20.8
18-07-2021 06:30  20.7
18-07-2021 06:45  20.7
18-07-2021 07:00  20.7
18-07-2021 07:15  20.6
18-07-2021 07:30  20.6
18-07-2021 07:45  20.6
18-07-2021 08:00  20.5
18-07-2021 08:15  20.5
18-07-2021 08:30  20.5
18-07-2021 08:45  20.5
18-07-2021 09:00  20.5
18-07-2021 09:15  20.5
18-07-2021 09:30  20.5
18-07-2021 09:45  20.5
18-07-2021 10:00  20.5
18-07-2021 10:15  20.5
18-07-2021 10:30  20.5
18-07-2021 10:45  20.5
18-07-2021 11:00  20.5
18-07-2021 11:15  20.5
18-07-2021 11:30  20.5
18-07-2021 11:45  20.5
18-07-2021 12:00  20.5
18-07-2021 12:15  20.5
18-07-2021 12:30  20.5
18-07-2021 12:45  20.5
18-07-2021 13:00  20.5
18-07-2021 13:15  20.5
18-07-2021 13:30  20.5
18-07-2021 13:45  20.5
18-07-2021 14:00  20.6
18-07-2021 14:15  20.6
18-07-2021 14:30  20.7
18-07-2021 14:45  20.7
18-07-2021 15:00  20.7
18-07-2021 15:15  20.8
18-07-2021 15:30  20.8
18-07-2021 15:45  20.9
18-07-2021 16:00  20.9
18-07-2021 16:15  20.9
18-07-2021 16:30  20.9
18-07-2021 16:45  21.0
18-07-2021 17:00  19.4
18-07-2021 17:15  19.4
18-07-2021 17:30  19.6
18-07-2021 17:45  19.8
18-07-2021 18:00  19.9
18-07-2021 18:15  20.1
18-07-2021 18:30  20.2
18-07-2021 18:45  20.3
18-07-2021 19:00  20.4
18-07-2021 19:15  20.4
18-07-2021 19:30  20.4
18-07-2021 19:45  20.5
18-07-2021 20:00  20.5
18-07-2021 20:15  20.6
18-07-2021 20:30  20.6
18-07-2021 20:45  20.6
18-07-2021 21:00  20.7
18-07-2021 21:15  20.7
18-07-2021 21:30  20.8
18-07-2021 21:45  20.8
18-07-2021 22:00  20.8
18-07-2021 22:15  20.8
18-07-2021 22:30  20.8
18-07-2021 22:45  20.8
18-07-2021 23:00  20.8
18-07-2021 23:15  20.9
18-07-2021 23:30  20.9
18-07-2021 23:45  20.9
19-07-2021 00:00  20.9
19-07-2021 00:15  20.9
19-07-2021 00:30  20.9
19-07-2021 00:45  20.9
19-07-2021 01:00  20.9
19-07-2021 01:15  20.9
19-07-2021 01:30  20.9
19-07-2021 01:45  20.9
19-07-2021 02:00  20.9
19-07-2021 02:15  20.9
19-07-2021 02:30  20.9
19-07-2021 02:45  20.9
19-07-2021 03:00  20.9
19-07-2021 03:15  20.9
19-07-2021 03:30  20.9
19-07-2021 03:45  20.9
19-07-2021 04:00  20.9
19-07-2021 04:15  20.9
19-07-2021 04:30  20.9
19-07-2021 04:45  20.9
19-07-2021 05:00  20.9
19-07-2021 05:15  20.9
19-07-2021 05:30  20.9
