# Date Time  Temperature
15-01-2022 13:00  15.4
15-01-2022 13:15  15.4
15-01-2022 13:30  15.5
15-01-2022 13:45  15.6
15-01-2022 14:00  15.6
15-01-2022 14:15  15.6
15-01-2022 14:30  15.7
15-01-2022 14:45  15.8
15-01-2022 15:00  15.9
15-01-2022 15:15  16.0
15-01-2022 15:30  16.1
15-01-2022 15:45  16.1
15-01-2022 16:00  16.3
15-01-2022 16:15  16.3
15-01-2022 16:30  16.3
15-01-2022 16:45  16.5
15-01-2022 17:00  16.5
15-01-2022 17:15  16.6
15-01-2022 17:30  16.6
15-01-2022 17:45  16.7
15-01-2022 18:00  16.8
15-01-2022 18:15  16.9
15-01-2022 18:30  16.9
15-01-2022 18:45  17.0
15-01-2022 19:00  17.0
15-01-2022 19:15  17.1
15-01-2022 19:30  17.1
15-01-2022 19:45  17.1
15-01-2022 20:00  17.2
15-01-2022 20:15  17.3
15-01-2022 20:30  17.3
15-01-2022 20:45  17.4
15-01-2022 21:00  17.4
15-01-2022 21:15  17.4
15-01-2022 21:30  17.4
15-01-2022 21:45  17.5
15-01-2022 22:00  17.5
15-01-2022 22:15  17.7
15-01-2022 22:30  17.7
15-01-2022 22:45  17.7
15-01-2022 23:00  17.7
15-01-2022 23:15  17.7
15-01-2022 23:30  17.8
15-01-2022 23:45  17.8
