# Date Time  Temperature  Pressure  Gravity
06-03-2021 14:54  18.5  0  1.060
06-03-2021 18:42  20.0  0
06-03-2021 20:43  19.2  50
06-03-2021 23:17  19.8  50
07-03-2021 08:44  19.8  50
07-03-2021 13:32  19.2  50
07-03-2021 16:31  19.0  50
07-03-2021 17:55  20.1  50
07-03-2021 19:51  19.1  50
08-03-2021 08:37  19.0  50
08-03-2021 10:53  19.2  50
08-03-2021 13:26  19.8  50
08-03-2021 16:25  20.1  50
08-03-2021 19:55  19.7  50
08-03-2021 23:28  19.4  50
09-03-2021 08:32  19.8  50
09-03-2021 10:51  19.7  50
09-03-2021 12:52  19.5  50
09-03-2021 16:20  19.7  50
09-03-2021 21:26  19.0  50
10-03-2021 08:59  19.3  50
10-03-2021 11:49  19.0  50
10-03-2021 14:54  19.3  50
10-03-2021 18:15  19.5  50
10-03-2021 20:13  19.7  50
10-03-2021 20:46  20.0  50
11-03-2021 08:38  19.8  50
11-03-2021 10:17  19.5  45
11-03-2021 13:36  20.0  45
11-03-2021 17:11  19.4  45
11-03-2021 19:35  19.5  45
12-03-2021 00:12  19.3  45
12-03-2021 08:20  19.5  35
12-03-2021 12:56  19.3  10
12-03-2021 17:05  19.1  10
12-03-2021 20:43  19.6  15
12-03-2021 23:36  20.0  50
13-03-2021 08:57  19.9  13
13-03-2021 12:24  20.0  35
13-03-2021 16:43  20.1  30
13-03-2021 20:21  19.5  50
13-03-2021 23:56  19.0  45
14-03-2021 08:42  19.0  8
14-03-2021 12:21  19.0  2
14-03-2021 12:37  18.4  15
14-03-2021 13:24  18.9  45
14-03-2021 14:32  19.7  45
14-03-2021 15:18  20.0  45
14-03-2021 17:52  19.0  12
14-03-2021 21:03  19.5  2
14-03-2021 23:58  19.9  12
15-03-2021 09:08  19.9  45
15-03-2021 13:15  19.7  20
15-03-2021 16:59  19.4  40
15-03-2021 20:37  19.0  2
15-03-2021 23:58  19.0  7
16-03-2021 07:44  19.1  0
16-03-2021 12:56  19.4  11
16-03-2021 17:34  19.5  8
16-03-2021 20:39  19.0  1
16-03-2021 23:53  19.6  4
17-03-2021 08:39  19.2  3
17-03-2021 12:42  19.1  1
17-03-2021 15:06  20.0  3
17-03-2021 16:20  20.6
17-03-2021 17:56  21.7  40
17-03-2021 19:36  22.7  33
17-03-2021 21:42  22.5  10
17-03-2021 23:51  22.5  12
18-03-2021 07:32  22.1  12
18-03-2021 11:46  22.8  15
18-03-2021 17:55  22.0  4
18-03-2021 23:41  22.0  5
19-03-2021 08:10  22.5  15
19-03-2021 12:30  23.0  4
19-03-2021 13:52  22.2  0
19-03-2021 15:22  22.5  20
19-03-2021 17:52  22.4  0
19-03-2021 20:05  22.7  5
19-03-2021 23:54  22.3  6
20-03-2021 10:34  22.9  9
20-03-2021 12:39  22.0  0
20-03-2021 15:51  22.8  1
20-03-2021 19:18  22.8  4
20-03-2021 23:29  22.7  40
21-03-2021 10:08  22.8  1
21-03-2021 12:00  22.1  2
21-03-2021 13:52  22.9  30
21-03-2021 15:05  22.7  2  1.006
