# Date Time  Temperature
21-03-2021 18:00  20.1
21-03-2021 21:33  19.0
22-03-2021 07:49  20.0
22-03-2021 11:03  19.3
22-03-2021 15:01  19.7
22-03-2021 19:40  19.3
22-03-2021 23:37  19.4
23-03-2021 08:37  19.9
23-03-2021 12:06  19.0
23-03-2021 16:01  19.9
23-03-2021 22:33  18.9
24-03-2021 08:11  19.2
24-03-2021 12:18  19.2
24-03-2021 16:18  20.0
24-03-2021 20:44  19.5
25-03-2021 08:44  19.6
25-03-2021 11:07  19.0
25-03-2021 18:18  20.0
25-03-2021 22:07  19.9
26-03-2021 08:23  20.0
26-03-2021 12:56  19.7
26-03-2021 16:08  19.0
26-03-2021 22:36  19.6
27-03-2021 09:20  19.0
27-03-2021 13:02  19.7
27-03-2021 16:00  20.0
27-03-2021 23:22  19.7
28-03-2021 10:10  19.6
28-03-2021 12:59  19.3
28-03-2021 18:02  19.0
28-03-2021 23:02  20.0
29-03-2021 09:03  19.4
29-03-2021 13:23  19.7
29-03-2021 15:24  20.2
29-03-2021 17:58  19.2
29-03-2021 21:03  20.2
30-03-2021 08:52  19.2
30-03-2021 12:19  19.2
30-03-2021 17:33  19.1
30-03-2021 22:39  19.7
31-03-2021 08:31  19.6
31-03-2021 12:38  19.0
31-03-2021 14:53  19.3
31-03-2021 17:09  19.2
31-03-2021 21:38  19.9
01-04-2021 08:09  19.1
01-04-2021 16:35  19.2
01-04-2021 22:34  19.4
02-04-2021 08:29  19.5
02-04-2021 13:35  20.1
02-04-2021 18:52  19.5
02-04-2021 22:42  19.1
03-04-2021 10:22  19.0
03-04-2021 13:48  20.0
03-04-2021 16:10  16.1
03-04-2021 20:48  16.7
04-04-2021 09:58  16.7
04-04-2021 16:42  16.7
04-04-2021 21:57  16.5
05-04-2021 08:43  16.9
05-04-2021 16:06  16.7
05-04-2021 23:13  16.5
06-04-2021 07:40  16.7
06-04-2021 15:03  15.7
07-04-2021 09:23  15.4
07-04-2021 14:50  15.4
07-04-2021 22:18  15.5
08-04-2021 12:54  15.9
08-04-2021 19:49  15.5
08-04-2021 23:18  15.5
09-04-2021 07:26  15.4
09-04-2021 14:21  15.5
09-04-2021 21:32  15.2
10-04-2021 09:36  15.7
10-04-2021 15:54  15.8
10-04-2021 21:39  15.0
11-04-2021 09:35  15.7
11-04-2021 13:30  15.6
11-04-2021 21:12  15.3
12-04-2021 08:06  15.2
12-04-2021 13:44  15.6
12-04-2021 17:43  15.7
12-04-2021 22:53  15.7
13-04-2021 07:55  15.4
13-04-2021 12:13  15.9
13-04-2021 21:23  15.2
14-04-2021 08:13  15.4
14-04-2021 23:39  15.9
15-04-2021 07:14  15.7
15-04-2021 15:50  15.6
15-04-2021 23:18  15.9
16-04-2021 08:25  15.7
16-04-2021 12:40  15.6
16-04-2021 19:53  15.3
17-04-2021 09:11  15.7
17-04-2021 15:30  15.0
18-04-2021 00:28  15.9
18-04-2021 10:13  15.1
18-04-2021 14:25  15.9
18-04-2021 18:57  15.7
19-04-2021 08:25  15.2
19-04-2021 13:28  15.4
19-04-2021 18:45  16.3
19-04-2021 23:09  16.7
20-04-2021 07:49  16.7
20-04-2021 12:44  16.1
20-04-2021 19:02  16.7
20-04-2021 22:20  16.0
21-04-2021 05:48  16.9
21-04-2021 12:25  16.1
21-04-2021 19:35  16.7
