# Date Time  Temperature
27-11-2022 14:00  15.5
27-11-2022 14:15  15.5
27-11-2022 14:30  15.5
27-11-2022 14:45  15.5
27-11-2022 15:00  15.5
27-11-2022 15:15  15.6
27-11-2022 15:30  15.9
27-11-2022 15:45  15.9
27-11-2022 16:00  16.0
27-11-2022 16:15  16.1
27-11-2022 16:30  16.2
27-11-2022 16:45  16.4
27-11-2022 17:00  16.5
27-11-2022 17:15  16.6
27-11-2022 17:30  16.8
27-11-2022 17:45  16.9
27-11-2022 18:00  17.0
27-11-2022 18:15  17.1
27-11-2022 18:30  17.3
27-11-2022 18:45  17.5
27-11-2022 19:00  17.5
27-11-2022 19:15  17.6
27-11-2022 19:30  17.6
27-11-2022 19:45  17.7
27-11-2022 20:00  17.9
27-11-2022 20:15  17.9
27-11-2022 20:30  18.0
27-11-2022 20:45  18.2
27-11-2022 21:00  18.3
27-11-2022 21:15  18.3
27-11-2022 21:30  18.5
27-11-2022 21:45  18.5
27-11-2022 22:00  18.6
27-11-2022 22:15  18.6
27-11-2022 22:30  18.7
27-11-2022 22:45  19.0
27-11-2022 23:00  19.0
27-11-2022 23:15  19.0
27-11-2022 23:30  19.0
27-11-2022 23:45  19.0
28-11-2022 00:00  19.0
28-11-2022 00:15  18.8
28-11-2022 00:30  18.7
28-11-2022 00:45  18.5
28-11-2022 01:00  18.2
28-11-2022 01:15  18.2
28-11-2022 01:30  17.9
28-11-2022 01:45  17.9
28-11-2022 02:00  17.8
28-11-2022 02:15  17.8
28-11-2022 02:30  17.8
28-11-2022 02:45  17.8
28-11-2022 03:00  17.8
28-11-2022 03:15  17.8
28-11-2022 03:30  17.8
28-11-2022 03:45  17.8
28-11-2022 04:00  17.8
28-11-2022 04:15  17.8
28-11-2022 04:30  17.8
28-11-2022 04:45  18.0
28-11-2022 05:00  18.0
28-11-2022 05:15  18.1
28-11-2022 05:30  18.2
28-11-2022 05:45  18.3
28-11-2022 06:00  18.4
28-11-2022 06:15  18.6
28-11-2022 06:30  18.6
28-11-2022 06:45  18.6
28-11-2022 07:00  18.8
28-11-2022 07:15  18.9
28-11-2022 07:30  18.9
28-11-2022 07:45  19.0
28-11-2022 08:00  19.0
28-11-2022 08:15  19.0
28-11-2022 08:30  19.0
28-11-2022 08:45  19.0
28-11-2022 09:00  19.0
28-11-2022 09:15  18.9
28-11-2022 09:30  18.8
28-11-2022 09:45  18.5
28-11-2022 10:00  18.4
28-11-2022 10:15  18.2
28-11-2022 10:30  17.9
28-11-2022 10:45  17.9
28-11-2022 11:00  17.9
28-11-2022 11:15  17.9
28-11-2022 11:30  17.9
28-11-2022 11:45  17.9
28-11-2022 12:00  17.9
28-11-2022 12:15  17.9
28-11-2022 12:30  17.9
28-11-2022 12:45  17.9
28-11-2022 13:00  17.9
28-11-2022 13:15  17.9
28-11-2022 13:30  18.0
28-11-2022 13:45  18.2
28-11-2022 14:00  18.2
28-11-2022 14:15  18.5
28-11-2022 14:30  18.5
28-11-2022 14:45  18.6
28-11-2022 15:00  18.8
28-11-2022 15:15  18.8
28-11-2022 15:30  18.9
28-11-2022 15:45  19.0
28-11-2022 16:00  19.0
28-11-2022 16:15  19.0
28-11-2022 16:30  19.0
28-11-2022 16:45  19.0
28-11-2022 17:00  19.0
28-11-2022 17:15  19.0
28-11-2022 17:30  18.9
28-11-2022 17:45  18.8
28-11-2022 18:00  18.6
28-11-2022 18:15  18.4
28-11-2022 18:30  18.2
28-11-2022 18:45  18.1
28-11-2022 19:00  17.9
28-11-2022 19:15  17.9
28-11-2022 19:30  17.8
28-11-2022 19:45  17.8
28-11-2022 20:00  17.8
28-11-2022 20:15  17.8
28-11-2022 20:30  17.8
28-11-2022 20:45  17.8
28-11-2022 21:00  17.8
28-11-2022 21:15  17.8
28-11-2022 21:30  17.8
28-11-2022 21:45  17.9
28-11-2022 22:00  18.0
28-11-2022 22:15  18.2
28-11-2022 22:30  18.2
29-11-2022 02:45  18.1
29-11-2022 03:30  17.8
29-11-2022 03:45  17.8
29-11-2022 05:15  17.9
29-11-2022 05:30  17.9
29-11-2022 05:45  18.0
29-11-2022 06:00  18.0
29-11-2022 06:15  18.1
29-11-2022 06:30  18.3
29-11-2022 06:45  18.3
29-11-2022 07:00  18.5
29-11-2022 07:30  18.6
29-11-2022 07:45  18.8
29-11-2022 08:00  18.8
29-11-2022 08:15  19.0
29-11-2022 08:30  19.0
29-11-2022 08:45  19.0
29-11-2022 09:00  19.0
29-11-2022 09:15  19.0
