# Date Time  Temperature
23-11-2022 21:15  17.7
23-11-2022 22:30  17.0
23-11-2022 22:45  17.3
23-11-2022 23:00  17.5
23-11-2022 23:15  17.8
23-11-2022 23:30  18.2
23-11-2022 23:45  18.5
24-11-2022 00:00  18.9
24-11-2022 00:15  18.9
24-11-2022 01:00  18.8
24-11-2022 01:15  18.8
24-11-2022 02:00  18.1
24-11-2022 02:15  18.0
24-11-2022 02:45  18.5
24-11-2022 03:00  18.8
24-11-2022 03:45  19.0
24-11-2022 04:00  18.9
24-11-2022 04:15  18.7
24-11-2022 04:30  18.4
24-11-2022 05:00  18.2
24-11-2022 05:15  17.9
24-11-2022 05:30  18.0
24-11-2022 05:45  18.5
24-11-2022 06:00  18.7
24-11-2022 06:15  18.9
24-11-2022 06:45  19.0
24-11-2022 07:00  18.9
24-11-2022 07:15  18.8
24-11-2022 07:45  18.4
24-11-2022 08:15  18.0
24-11-2022 08:30  18.0
24-11-2022 08:45  18.3
24-11-2022 09:00  18.4
24-11-2022 09:15  18.9
24-11-2022 09:30  19.0
24-11-2022 09:45  19.0
24-11-2022 10:00  19.0
24-11-2022 10:30  18.7
24-11-2022 10:45  18.4
24-11-2022 11:00  18.3
24-11-2022 11:15  18.2
24-11-2022 11:30  18.1
24-11-2022 11:45  18.1
24-11-2022 12:00  18.2
24-11-2022 12:15  18.6
24-11-2022 12:30  18.9
24-11-2022 12:45  19.0
24-11-2022 13:00  19.0
24-11-2022 13:15  19.0
24-11-2022 13:30  18.9
24-11-2022 13:45  18.6
24-11-2022 14:00  18.6
24-11-2022 14:15  18.4
24-11-2022 14:30  18.2
24-11-2022 14:45  18.0
24-11-2022 15:00  18.1
24-11-2022 15:15  18.3
24-11-2022 15:30  18.9
24-11-2022 15:45  19.0
24-11-2022 16:00  19.0
24-11-2022 16:15  19.0
24-11-2022 16:30  18.9
24-11-2022 16:45  18.8
24-11-2022 17:00  18.5
24-11-2022 17:15  18.3
24-11-2022 17:30  18.0
24-11-2022 17:45  18.0
24-11-2022 18:00  18.3
24-11-2022 18:15  18.7
24-11-2022 18:30  18.8
24-11-2022 18:45  19.0
